CPU Utilization [%],Sampling Rate [µs],Threshold [%],Modeled Arrival Rate [jobs/s],Measured Arrival Rate [jobs/s],Measured Mean Service Time [ms],Measured Mean Service Rate [jobs/s],Modeled MRT (k/λ) [ms],Modeled MRT (W+S) [ms],Measured MRT [ms],Measured Mean Interarrival Time [ms],Modeled Utilization [%],Modeled Busy Probability (1-π₀),Measured Utilization [%],Highest State,Measured Mean CPU Time [ms],Measured Mean CORE Frequency [KHz],Modeled CORE Power [W],Measured CORE Power [W]
90,40000,80,8.01,8.07166666666667,108.200466,9.24210437319189,506.087300645599,502.918573166839,502.937875,0.123827061257485,87.335809473,87.5077431344208,87.09,22,108.182276,2371989,1.60213650942409,None
90,40000,80,8.01,7.93333333333333,108.422539,9.22317452831463,547.763222936233,533.76015585105,533.779327,0.126031817068908,86.0152142733333,86.5021008403361,85.77,25,108.404882,2373028,1.60299528917864,None
90,40000,80,8.01,7.89666666666667,108.42251,9.2231769952568,390.210651476321,395.355093481427,395.3752,0.126597757372731,85.6176420633333,85.5951878429717,85.38,16,108.407743,2370887,1.60120855263463,None
100,40000,80,8.9,8.71333333333333,108.081767,9.25225436034923,931.084988195515,934.22732457785,934.245497,0.114758190503252,94.1752463126667,95.0937260902831,93.88,27,108.06422,2381938,1.61046685466834,None
100,40000,80,8.9,8.9,108.119172,9.24905344262163,1185.30909396962,1197.39381033502,1197.41064,0.112356097886517,96.22606308,95.7958801498127,95.62,38,108.103252,2382819,1.61121082710297,None
100,40000,80,8.9,9.055,108.184054,9.24350644134671,1533.05723261217,1558.10863422106,1558.125883,0.110433140680655,97.960660897,97.266703478741,97.03,55,108.166171,2382990,1.61136115621907,None
100,40000,80,8.9,9.02666666666667,108.003382,9.25896931634974,1980.78577288367,1987.37840550462,1987.395446,0.110765867758678,97.4910528186667,97.5720088626293,97.19,44,107.984066,2382491,1.61094609453702,None
100,40000,80,8.9,8.95,108.224835,9.24002332736289,1246.37183608502,1263.966912573,1263.983948,0.11173142617933,96.861227325,96.7132216014898,96.08,39,108.206356,2382813,1.61120836739421,None
100,40000,80,8.9,8.93166666666667,108.016314,9.25786080795166,1689.73853821115,1686.08206864602,1686.09811,0.111945828285314,96.476571121,96.6131740996455,96.03,48,108.000379,2382387,1.61085299627176,None
100,40000,80,8.9,8.77166666666667,108.241667,9.23858646781558,928.078383867762,939.303825852366,939.320099,0.113973126452784,94.9459822368333,95.0883526505795,94.66,35,108.223559,2382122,1.61062453651279,None
100,40000,80,8.9,8.935,108.031988,9.25651761587503,1471.38231337082,1476.82673214997,1476.84374,0.111910455039545,96.526581278,96.595784368588,96.23,46,108.015247,2383990,1.61219029215064,None
10,40000,85,0.89,0.851666666666667,119.757657,8.35019676445407,119.484836531723,127.363366356164,127.534568,1.17283915227006,10.1993604545,9.39334637964775,10.28,2,119.729534,1791063,1.1175951940224,None
10,40000,85,0.89,0.896666666666667,118.719253,8.42323359295396,120.230510910573,125.467446918216,125.63186,1.11293609362825,10.6451596856667,10.4089219330855,10.73,2,118.690587,1783872,1.11160438400695,None
10,40000,85,0.89,0.848333333333333,119.317833,8.38097688213965,157.479707118623,128.735881607073,128.906448,1.17196575854028,10.1221294995,12.573673870334,10.2,2,119.272597,1758370,1.09034992185989,None
10,40000,85,0.89,0.875,119.427781,8.37326115939473,132.789115646259,127.887710032381,128.058508,1.14061273592762,10.4499308375,10.4761904761905,10.53,2,119.396794,1810939,1.13416005094584,None
10,40000,85,0.89,0.911666666666667,119.382607,8.37642957487099,146.38597101023,128.241006683729,128.405951,1.09637123182998,10.8837143381667,12.4314442413163,10.97,2,119.355493,1794870,1.12077065651127,None
10,40000,85,0.89,0.865,119.616452,8.36005401664982,109.147203938209,125.805085194605,125.97626,1.15017092103854,10.346823098,9.05587668593449,10.43,2,119.587603,1808086,1.13178206202548,None
10,40000,85,0.89,0.873333333333333,119.679835,8.35562649296768,120.070732577009,127.491024515267,127.507959,1.14338772988359,10.4520389233333,9.53288846520496,10.53,2,119.649996,1795972,1.12168718549731,None
20,40000,85,1.78,1.72166666666667,116.123378,8.61153040174219,118.640525766829,129.340447178122,129.426089,0.580365097484995,19.9925749123333,18.5866408518877,20.05,2,116.103548,2022218,1.31027568346236,None
20,40000,85,1.78,1.745,114.818745,8.70937929168273,138.477242934513,130.621664159503,130.703997,0.572513259484241,20.0358710025,20.9169054441261,20.08,4,114.789648,2034645,1.32063223608876,None
20,40000,85,1.78,1.86333333333333,114.186983,8.75756565001809,133.44811364531,130.485397756708,130.565556,0.536162907239714,21.2768411656667,21.6457960644007,21.32,3,114.161933,2061004,1.34260522276309,None
20,40000,85,1.78,1.79166666666667,114.684276,8.71959116697044,138.366684694429,131.430181694884,131.51388,0.558051124285581,20.54759945,20.8837209302326,20.59,4,114.664309,2046765,1.33073522089257,None
20,40000,85,1.78,1.71333333333333,114.673434,8.72041557593889,130.868748959106,128.165010694553,128.253197,0.583535215324903,19.647381692,20.5739299610895,19.69,2,114.647694,2050650,1.33396862683771,None
20,40000,85,1.78,1.925,114.440792,8.73814295168457,123.236071288019,129.868508326407,129.944722,0.519169431772294,22.02985246,20.7792207792208,22.06,3,114.414204,2088572,1.36558350277411,None
20,40000,85,1.78,1.83833333333333,114.807301,8.71024744323534,137.595562748591,131.096098263826,131.176633,0.543708282453309,21.1054088338333,22.3028105167724,21.14,3,114.788197,2069192,1.34942809723765,None
20,40000,85,1.78,1.76333333333333,114.827145,8.7087421706775,130.520545595535,128.910664222117,128.997079,0.566913758883743,20.247853235,21.124763705104,20.3,2,114.807156,2045012,1.32927292869209,None
20,40000,85,1.78,1.76333333333333,114.416278,8.74001512267337,123.820312248741,127.426599913989,127.508812,0.566826712208885,20.1754036873333,19.4706994328923,20.23,3,114.396496,2052294,1.33534127168095,None
20,40000,85,1.78,1.75333333333333,114.722004,8.71672360256189,116.020182451676,127.329963130228,127.415762,0.569839213441065,20.114591368,18.7262357414449,20.16,2,114.701062,2024098,1.31184295381623,None
30,40000,85,2.67,2.74333333333333,112.576086,8.88288121866308,136.750382753433,137.00228935966,137.056363,0.364508427184083,30.883372926,31.1968408262455,30.88,4,112.558884,2183236,1.44451966288134,None
30,40000,85,2.67,2.72333333333333,112.540023,8.88572770240148,137.305633501076,138.212045719706,138.266699,0.366501456129743,30.648399597,30.4161566707466,30.65,4,112.520237,2185118,1.44608696559902,None
30,40000,85,2.67,2.67333333333333,112.497662,8.88907362359228,143.18940802607,137.987181071696,138.042592,0.37346736947818,30.0743749746667,31.7331670822943,30.07,4,112.472874,2139703,1.40823502687385,None
30,40000,85,2.67,2.59333333333333,112.829256,8.86294951727768,129.112945328144,134.763660721722,134.820039,0.384984483298201,29.260387056,28.7917737789203,29.28,3,112.80662,2162135,1.42692596359765,None
30,40000,85,2.67,2.65,112.807006,8.86469764120856,130.532811202089,136.032732145912,136.088934,0.377250736567925,29.89385659,27.8616352201258,29.91,3,112.788245,2150717,1.41741333023963,None
30,40000,85,2.67,2.66833333333333,112.713615,8.87204265429691,122.893210481738,134.692018256715,134.747861,0.374441724298563,30.0757496025,27.7951280449719,30.08,3,112.696287,2151899,1.41839926048716,None
30,40000,85,2.67,2.77166666666667,112.396285,8.89709121613762,136.6807336935,137.953037167769,138.006983,0.360445840746242,31.1525036591667,30.6073361395069,31.16,6,112.380201,2161905,1.42674370579863,None
30,40000,85,2.67,2.685,112.181571,8.91412012762774,147.149427758647,138.533583573557,138.590426,0.372390694148976,30.1207518135,32.1849782743638,30.13,5,112.164094,2167697,1.43156561371201,None
30,40000,85,2.67,2.725,112.34931,8.90081122883621,149.033470807732,140.023127102752,140.078739,0.366531410469113,30.615186975,31.9877675840979,30.63,4,112.332652,2164467,1.42887623086197,None
30,40000,85,2.67,2.72333333333333,112.299252,8.90477881366476,139.665222947494,137.547668884945,137.601378,0.367028499550796,30.582829628,31.2729498164015,30.6,4,112.279369,2174279,1.43705344317262,None
40,40000,85,3.56,3.57833333333333,111.243971,8.98925120175726,155.023994442913,150.549441258035,150.593858,0.278859009640894,39.8068009561667,39.869585468095,39.78,5,111.225232,2237177,1.48952052795056,None
40,40000,85,3.56,3.47166666666667,111.530424,8.96616334929382,144.852749171505,146.26809418483,146.311431,0.288020182594815,38.719645532,38.1901104176668,38.68,5,111.513609,2221053,1.47607670878382,None
40,40000,85,3.56,3.545,111.028656,9.00668382403909,160.738122188824,151.217754928068,151.261772,0.281983514459332,39.359658552,41.7489421720733,39.32,5,111.012366,2230854,1.48424839850396,None
40,40000,85,3.56,3.55166666666667,110.904416,9.01677350701707,142.56266183912,145.097577116847,145.139198,0.281457244991553,39.3895517493333,38.4795870483341,39.35,5,110.887289,2233448,1.48641045704654,None
40,40000,85,3.56,3.59,111.28993,8.985538943191,143.672586856609,147.089939527391,147.135133,0.278250219081708,39.95308487,38.857938718663,39.91,5,111.273549,2236564,1.48901031227148,None
40,40000,85,3.56,3.50166666666667,111.239076,8.98964676765204,151.012606811516,147.878120389814,147.921039,0.285373980535459,38.952216446,40.3617325083294,38.93,4,111.219216,2221908,1.47679057350924,None
40,40000,85,3.56,3.565,111.206658,8.99226735147459,136.252735054,144.691515916784,144.732257,0.280481692778401,39.645173577,37.3772791023843,39.62,4,111.183129,2220599,1.475703174906,None
40,40000,85,3.56,3.63,111.360833,8.97981788624013,156.017980961632,151.143780353995,151.187703,0.275442099519284,40.423982379,41.5289256198347,40.39,4,111.342341,2204759,1.46250565621481,None
40,40000,85,3.56,3.48666666666667,111.440343,8.9734110025128,145.734090352394,145.926775575526,145.970015,0.286720257630019,38.855532926,38.6711281070746,38.83,5,111.422448,2227782,1.48168558718232,None
50,40000,85,4.45,4.36666666666667,110.593117,9.0421540429139,149.204591807004,158.045505485496,158.081355,0.228979241174046,48.2923277566667,46.3931297709924,48.22,5,110.576549,2274221,1.52043845296989,None
50,40000,85,4.45,4.36166666666667,110.354711,9.0616883587326,163.695562756609,162.574470576232,162.608989,0.229254886396255,48.1330464478333,48.2804738249904,48.06,6,110.33527,2263602,1.51158725915236,None
50,40000,85,4.45,4.59,110.419572,9.05636547839544,158.217083331356,162.127912601307,162.161339,0.217824876899419,50.682583548,50.5446623093682,50.6,5,110.405196,2275172,1.52124361538975,None
50,40000,85,4.45,4.42,110.348364,9.06220956751112,167.337209857838,164.950097728884,164.98407,0.226211804899321,48.773976888,49.6417797888386,48.71,7,110.331711,2266615,1.5141018445448,None
50,40000,85,4.45,4.485,110.540087,9.04649188488516,165.339106737973,165.419279507246,165.454249,0.222962586650688,49.5772290195,48.6993682645857,49.5,5,110.523862,2274106,1.52034935646724,None
50,40000,85,4.45,4.48166666666667,110.479407,9.05146060387525,158.697867059177,161.559009738936,161.593997,0.223095951346225,49.5131875705,49.3677947192265,49.43,5,110.464787,2258207,1.50709799836167,None
50,40000,85,4.45,4.47666666666667,110.433409,9.0552307409074,167.036380138264,166.665754612807,166.698241,0.223330581711467,49.4373560956667,49.4973938942666,49.36,7,110.413309,2269300,1.51634306814486,None
50,40000,85,4.45,4.50166666666667,110.646758,9.03777045143971,158.318919001163,163.086862356164,163.119219,0.222099930899297,49.8094822263333,48.1488337652721,49.74,5,110.63053,2272053,1.51863955191363,None
50,40000,85,4.45,4.445,110.497298,9.04999505055771,159.133651600637,161.931865948631,161.967146,0.224887757417323,49.116048961,48.5751781027372,49.05,4,110.481765,2261087,1.50949633611983,None
60,40000,85,5.34,5.38166666666667,109.805522,9.10701011921787,191.829599381035,190.451697292351,190.47889,0.185814290380923,59.0936717563333,59.6624341901518,58.97,9,109.785714,2317686,1.55672191939766,None
60,40000,85,5.34,5.36833333333333,109.86155,9.10236565932303,183.646187927121,185.941864262651,185.970368,0.18617678593977,58.9773420916667,59.282831418814,58.86,6,109.843364,2307013,1.54782570486459,None
60,40000,85,5.34,5.33833333333333,109.570623,9.12653385205266,186.622574898318,186.37889801561,186.407024,0.187218951353419,58.4924509115,57.7895722759913,58.38,6,109.552768,2299862,1.54186300239676,None
60,40000,85,5.34,5.405,109.515851,9.13109829188105,188.892693235329,189.262793345976,189.265479,0.184997358385137,59.1933174655,59.395714505935,59.07,8,109.499834,2308419,1.54899868750798,None
60,40000,85,5.34,5.3,111.135111,8.99805642880943,203.688158679216,197.556840691195,197.559294,0.188651038771384,58.90160883,59.7861971388147,58.78,8,111.117419,2294532,1.53742274242345,None
60,40000,85,5.34,5.36166666666667,109.710385,9.11490739914913,186.509170034193,186.83135357507,186.858891,0.18646275749456,58.8230514241667,59.4653403792353,58.7,7,109.69203,2300361,1.54228061018436,None
60,40000,85,5.34,5.34166666666667,109.594577,9.12453907276817,180.168954028052,183.467479228081,183.495262,0.187190458914197,58.5417698808333,58.2995319812793,58.43,8,109.577056,2312663,1.55253250341714,None
60,40000,85,5.34,5.39333333333333,109.638662,9.12087015436215,195.784904374611,191.550344005871,191.577165,0.18527951126267,59.1317850386667,60.0123609394314,59.01,8,109.623083,2298864,1.54103455890953,None
70,40000,85,6.23,6.285,108.999825,9.17432665602903,236.564671750434,233.03687198515,233.039782,0.159082334535667,68.5063900125,68.9248309691104,68.34,15,108.984153,2336678,1.57260195236695,None
70,40000,85,6.23,6.32666666666667,109.08734,9.16696657925658,225.474433184063,226.236711133298,226.260409,0.157906803830084,69.0159237733333,69.4151738672287,68.86,9,109.070506,2336271,1.57226553822257,None
70,40000,85,6.23,6.25666666666667,109.2191,9.15590771211263,226.992823708698,227.584585685935,227.609848,0.159789951296484,68.3347502333333,67.7677144379329,68.17,11,109.200672,2331401,1.56820269710953,None
70,40000,85,6.23,6.19166666666667,109.203028,9.15725523654894,219.697889136653,221.705870966891,221.729688,0.161432243882907,67.6148748366667,66.8506056527591,67.46,10,109.186785,2335863,1.57191789012082,None
70,40000,85,6.23,6.23,109.196025,9.1578425130402,224.452866615653,224.410676771001,224.434663,0.160501642053237,68.029123575,68.0577849117175,67.88,9,109.178518,2328922,1.56613490582685,None
70,40000,85,6.23,6.245,109.224449,9.15545932394679,223.140882601998,224.378069020817,224.403928,0.160112057242861,68.2106684005,68.468107819589,68.06,11,109.219134,2331541,1.56831879120512,None
70,40000,85,6.23,6.23666666666667,109.080683,9.16752602291645,229.029483457458,227.579187535008,227.602399,0.160297252432122,68.0299859643333,66.7557455905933,67.88,13,109.074116,2333345,1.56982143534071,None
70,40000,85,6.23,6.17833333333333,109.216133,9.15615644439636,239.20361808662,232.832389004046,232.856598,0.161794996817912,67.4773675051667,67.9660102508767,67.33,11,109.209625,2338769,1.57433930635439,None
80,40000,85,7.12,7.07166666666667,108.623146,9.20614101896846,271.154069513447,275.31284075489,275.336582,0.141401992618902,76.8146680796667,76.6320999292953,76.62,13,108.614637,2354454,1.58746330731011,None
80,40000,85,7.12,7.04166666666667,108.802734,9.19094551429195,256.411190084381,263.640506451834,263.662726,0.141957338681183,76.615258525,75.9408284023669,76.43,11,108.78398,2350361,1.58405071128552,None
80,40000,85,7.12,6.90166666666667,108.800865,9.19110339793714,264.032623039546,265.965348361265,265.987485,0.144837188758995,75.0907303275,75.38034291234,74.9,11,108.783501,2351497,1.58498923672805,None
80,40000,85,7.12,7.03166666666667,108.955667,9.17804486479808,277.416338159393,279.770419431856,279.791175,0.142199514792368,76.6139931788333,76.5110215690922,76.42,11,108.941983,2354428,1.58744054413508,None
80,40000,85,7.12,7.17333333333333,108.728816,9.19719386993049,313.657661796832,310.976001878253,310.977982,0.139404734849675,77.9948040106667,78.1391566964804,77.8,13,108.713205,2350783,1.58440992060212,None
80,40000,85,7.12,7.07166666666667,108.71304,9.19852852978815,290.584111613538,291.043468510252,291.064712,0.141374298137167,76.87823812,75.7482913033231,76.68,18,108.698206,2353023,1.58627088044077,None
80,40000,85,7.12,7.22166666666667,108.586571,9.20924190524444,304.747474139528,305.140874716363,305.161944,0.138471943530118,78.4176020238333,79.0330025386568,78.21,15,108.571327,2358774,1.59107277136994,None
90,40000,85,8.01,7.95666666666667,108.483416,9.21799881375417,476.765555079541,472.473880286762,472.493963,0.125665024030163,86.3166379973333,85.8504398826979,86.09,21,108.464361,2366632,1.59766577319852,None
90,40000,85,8.01,8.04666666666667,108.146545,9.24671241231054,401.512957073794,410.290097607084,410.3092,0.124231145400994,87.0219198766667,87.1375310687655,86.78,17,108.131226,2371156,1.60144047008535,None
90,40000,85,8.01,7.77166666666667,108.356904,9.22876127948432,388.28032325328,389.308317860176,389.330244,0.128626954134034,84.211373892,83.7336478661806,83.99,18,108.337875,2367348,1.59825105504842,None
90,40000,85,8.01,8.05333333333333,108.191284,9.24288873399451,404.035013541073,413.093102584023,413.111859,0.124078596120447,87.1300473813333,86.7756622516556,86.89,19,108.172983,2370213,1.6006550515617,None
